,C1 A,C1 B,C2,C3,C4,C5,C7,H1,H2,H3,H4,H5,H6
REACTOME_2_LTR_CIRCLE_FORMATION,-0.19559779889945,-0.0430215107553777,-0.0820410205102551,-0.023511755877939,0.0100050025012506,-0.0605302651325663,-0.173586793396698,-0.188594297148574,-0.101550775387694,0.00750375187593795,-0.0780390195097548,-0.0160080040020011,-0.132066033016508
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.0547179820757403,0.207204933419142,0.0754050643991011,0.144576131991598,0.168190660468356,0.146907820724235,0.0536310647822207,0.0219651770118746,0.0966710586169044,0.116134512505134,0.132746230082683,0.137806290418736,0.0732541097049579
REACTOME_ABC_TRANSPORTER_DISORDERS,0.0149125475888222,0.199808733756147,0.0389419834632131,0.120350663787109,0.148257694502855,0.124498159155554,0.020780352262835,-0.0176796274009435,0.0650217961021422,0.0868299700898518,0.103264067525318,0.111785960074904,0.0352527625210682
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS,-0.35367683841921,-0.380190095047524,-0.345172586293147,-0.340670335167584,-0.321660830415208,-0.371185592796398,-0.374687343671836,-0.448224112056028,-0.394697348674337,-0.333166583291646,-0.377188594297149,-0.390695347673837,-0.375187593796898
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,-0.0128346251021747,0.0103874429066859,0.0029659871753523,0.0438160133174231,0.0423134075877856,0.0494195581267857,0.00771693288402059,-0.0285020258483327,-0.00254825205700136,-0.0105818458782362,0.0192581438995284,0.0607582216542559,0.012372056254977
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS,0.027026993276968,-0.110610472485369,0.032031992031962,-0.0420419895419502,-0.0255254936504698,-0.070069982569917,-0.013513496638484,0.0370369907869561,0.0305304924054639,0.072572481947414,0.029529492654465,-0.027026993276968,0.118618470493359
REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS,-0.0580290145072536,-0.16608304152076,-0.0215107553776889,-0.0835417708854427,-0.110555277638819,-0.11255627813907,-0.0940470235117559,-0.023511755877939,-0.0295147573786893,-0.108054027013507,-0.0940470235117559,-0.072536268134067,0.00500250125062534
REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION,0.0970485242621311,0.0225112556278139,-0.132566283141571,-0.106053026513257,-0.159579789894947,-0.133066533266633,0.253126563281641,0.0245122561280641,0.0795397698849424,-0.106053026513257,-0.168584292146073,0.00250125062531261,-0.127563781890945
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,0.302651325662831,0.147073536768384,0.269634817408704,0.263131565782892,0.309654827413707,0.215607803901951,0.242121060530265,0.293646823411706,0.279139569784892,0.274137068534267,0.32016008004002,0.269634817408704,0.31815907953977
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,0.302651325662831,0.147073536768384,0.269634817408704,0.263131565782892,0.309654827413707,0.215607803901951,0.242121060530265,0.293646823411706,0.279139569784892,0.274137068534267,0.32016008004002,0.269634817408704,0.31815907953977
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,0.366002903624964,0.25389440693206,0.369337272889527,0.347093557303787,0.370078773412379,0.322781364659035,0.332297156672391,0.365381341638242,0.347798183034692,0.355397060346713,0.384507754734515,0.349799359444176,0.377336855422659
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,0.302651325662831,0.147073536768384,0.269634817408704,0.263131565782892,0.309654827413707,0.215607803901951,0.242121060530265,0.293646823411706,0.279139569784892,0.274137068534267,0.32016008004002,0.269634817408704,0.31815907953977
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,0.302651325662831,0.147073536768384,0.269634817408704,0.263131565782892,0.309654827413707,0.215607803901951,0.242121060530265,0.293646823411706,0.279139569784892,0.274137068534267,0.32016008004002,0.269634817408704,0.31815907953977
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,-0.0606301829049507,0.0522241431188055,-0.106306614071402,0.090488850213586,0.0598143741157206,0.109540831945825,0.11515927934469,-0.0496488535858594,0.119773229186351,0.0020260845864052,-0.0418021993876456,0.00829150089888127,-0.0944085263606617
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,0.255337011831025,0.247183539891961,0.221007073386502,0.227669938621568,0.232834648357485,0.215474495315937,0.306531149321311,0.260637635475495,0.236971980039521,0.211043888469015,0.211298048791195,0.278292136611842,0.235742675642482
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,-0.187918787923778,-0.126445157864263,-0.180020729300402,-0.134410703753743,-0.135058833762322,-0.139741056390556,-0.19671755598444,-0.212514529260013,-0.155831157926106,-0.152848587014187,-0.146812919430861,-0.144691196107555,-0.17329016879419
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,-0.155959973452133,-0.108855594943786,-0.0898380226557415,-0.016388774738653,-0.0421710157100806,-0.0695828778075938,-0.185392623647783,-0.143720390578675,-0.107439153076505,-0.0812204802640691,-0.0525240338585618,-0.0804318227494946,-0.0787701350478538
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,-0.498749374687344,-0.465232616308154,-0.3991995997999,-0.484742371185593,-0.453226613306653,-0.48624312156078,-0.435717858929465,-0.424712356178089,-0.411205602801401,-0.43271635817909,-0.484742371185593,-0.499749874937469,-0.414707353676838
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,0.0529376708615556,0.0113637846132968,0.0511510802997461,0.0202646267669911,-0.0302264208904782,0.0377946831351165,-0.0230902613530568,0.0436316383407024,0.00247461421528934,0.0381608227645197,0.0485383881226461,0.0735430034872191,-0.00859559392892526
REACTOME_ACTIVATION_OF_C3_AND_C5,0.161080540270135,0.275137568784392,-0.133566783391696,-0.0110055027513756,0.00250125062531261,0.130565282641321,0.381190595297649,0.20360180090045,0.244122061030515,0.0795397698849424,-0.102551275637819,0.130565282641321,-0.0785392696348174
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,-0.139276982283041,0.0302802718518618,-0.110052331023126,0.0122689803764641,-0.01748843867365,0.0288332348217539,-0.175032496318759,-0.127462328351684,-0.124362248724311,-0.0665594430603201,-0.0184998609312055,0.0112944349568872,-0.113111523977867
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,-0.0851503637077131,0.0249337454659088,-0.144183666521714,-0.104601531117823,-0.0370204563021641,-0.0777298157931552,0.0198603394570559,-0.042154431499929,-0.0445235344461126,-0.103393867049917,-0.0916811510737323,-0.0206306219616696,-0.0919646923095964
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,0.250528282035133,0.253251291119117,-0.131664120297199,0.0021115995585914,0.131247432867048,0.230890510757777,0.173097122924818,0.00763378961897743,0.00233799934265785,-0.0756339875437038,-0.136884832988141,-0.00431438963485626,-0.141022278096547
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,0.146004713846016,0.0338356595305399,0.138339525379019,0.158042943706835,0.14647632450966,0.243558107741851,0.243213763995742,0.109009582247651,0.172464785061432,0.117471594461138,0.118016486638914,0.119076976883712,0.11460521708713
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,-0.115284146135739,-0.00877834120014328,-0.144605675314223,-0.14101649693636,-0.165456081572812,-0.131658843622749,-0.0823322460008406,-0.128074259934533,-0.112260174305041,-0.136277537449213,-0.143245165675748,-0.140938748599643,-0.121976667472955
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,0.166520967515971,0.300351607753224,0.173520720304296,0.248986135115355,0.217189794436859,0.247790836575363,0.173791579761094,0.114074117393345,0.226020212504992,0.212899904299598,0.219164827393981,0.261311561533248,0.134735046388086
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,-0.284475420588594,-0.307376546910307,-0.27552263310728,-0.283608047332574,-0.278303984485299,-0.281536906350112,-0.299789096932691,-0.275052453467855,-0.290537382118317,-0.265658287356538,-0.267901496805339,-0.277384347551242,-0.258936052136306
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.078081654885906,0.0783769758907668,0.0668324272772863,0.159036638259566,0.125128374194216,0.171541109407594,0.157254214601112,0.0606228649565046,0.179771995952972,0.0824636455316307,0.0707188627687183,0.0819179463312221,0.057462583590097
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,0.180090045022511,0.111055527763882,0.258629314657329,0.206103051525763,0.167583791895948,0.173586793396698,0.157078539269635,0.281640820410205,0.216108054027013,0.222611305652826,0.202601300650325,0.217108554277139,0.244122061030515
REACTOME_ACTIVATION_OF_RAC1,0.181481945775309,0.105707874936624,0.192984740585426,0.172638907633466,0.16691841773583,0.13820449152915,0.184873064021147,0.267290148693775,0.201750829884421,0.233055082172134,0.183247620982374,0.164998069705089,0.221667294185033
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,0.056528264132066,0.0530265132566283,0.183591795897949,0.0765382691345673,0.00750375187593795,0.0345172586293147,0.0435217608804402,0.0770385192596298,0.0720360180090045,0.0820410205102551,0.0630315157578789,0.12256128064032,0.0950475237618809
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,0.441020139981674,0.443601803671478,0.452205325577064,0.439483816340338,0.414151247840086,0.367082517249228,0.455029298456391,0.476781763795191,0.448828474803504,0.405817320232644,0.387853833799471,0.455999537561484,0.39971370335483
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.194429861106095,0.250172368933624,0.205265994243119,0.241088273699245,0.254906894144528,0.241812324434293,0.207804021173546,0.195913503454856,0.220977720155512,0.233877095559554,0.234233170408831,0.25048512015689,0.214416777766089
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,-0.192886797707689,-0.131624624226842,-0.12306978102125,-0.0478342686311323,-0.0567749193441254,-0.0969712188250547,-0.223642000802047,-0.172336519828004,-0.131381717976691,-0.107380189296543,-0.0780795129926332,-0.095345721679513,-0.114485461584328
REACTOME_ACTIVATION_OF_TRKA_RECEPTORS,0.302651325662831,0.147073536768384,0.269634817408704,0.263131565782892,0.309654827413707,0.215607803901951,0.242121060530265,0.293646823411706,0.279139569784892,0.274137068534267,0.32016008004002,0.269634817408704,0.31815907953977
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,0.258441482027366,0.192508779655032,0.0494979788611229,0.07405379793069,0.126938248473815,0.135921437759558,0.19006187686724,0.016909201460391,0.0456793340066158,-0.0529363816285261,-0.177963052340095,-0.0155053012053859,-0.123028173554765
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.258441482027366,0.192508779655032,0.0494979788611229,0.07405379793069,0.126938248473815,0.135921437759558,0.19006187686724,0.016909201460391,0.0456793340066158,-0.0529363816285261,-0.177963052340095,-0.0155053012053859,-0.123028173554765
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,-0.498249124562281,-0.472736368184092,-0.39719859929965,-0.423711855927964,-0.455227613806903,-0.434217108554277,-0.487743871935968,-0.443721860930465,-0.48624312156078,-0.459729864932466,-0.44272136068034,-0.499249624812406,-0.381690845422711
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,0.456728364182091,0.469234617308654,0.316658329164582,0.348174087043522,0.404202101050525,0.431715857928964,0.427713856928464,0.259129564782391,0.247623811905953,0.15207603801901,-0.0210105052526263,0.143571785892946,0.0535267633816908
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,-0.498249124562281,-0.472736368184092,-0.39719859929965,-0.423711855927964,-0.455227613806903,-0.434217108554277,-0.487743871935968,-0.443721860930465,-0.48624312156078,-0.459729864932466,-0.44272136068034,-0.499249624812406,-0.381690845422711
REACTOME_ADAPTIVE_IMMUNE_SYSTEM,-0.01782530870481,0.0469251479392468,-0.0145029396340361,-0.0193995728074272,0.0479629128670416,-0.0126719240297216,0.0432224242749649,0.00530932001111293,0.030286721085228,-0.0119557169848976,-0.0131069253389527,0.0197859890716438,-0.0491817471072911
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY,0.328164082041021,0.269634817408704,0.349674837418709,0.289644822411206,0.200600300150075,0.200600300150075,0.263131565782892,0.327163581790895,0.304152076038019,0.359179589794897,0.385692846423212,0.292146073036518,0.366183091545773
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,0.328164082041021,0.269634817408704,0.349674837418709,0.289644822411206,0.200600300150075,0.200600300150075,0.263131565782892,0.327163581790895,0.304152076038019,0.359179589794897,0.385692846423212,0.292146073036518,0.366183091545773
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,0.229611177750632,0.296696826824742,0.232813973994485,0.269805196501356,0.289565946509596,0.279992953631467,0.224624406415661,0.215033286674799,0.245235791315371,0.246125794867706,0.242644467939532,0.253942699086308,0.216902631874407
REACTOME_ADIPOGENESIS,0.280461463107264,0.28886965954884,0.206009535282186,0.207878335101069,0.221016582723974,0.233813440201817,0.339994032243842,0.302926517458426,0.257730052553964,0.205978580387001,0.201406304257472,0.264181287053398,0.220807492074106
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,0.111339453046774,0.0806255914037699,0.114528054603888,0.147609584977198,0.0819821762734369,0.192195952029181,0.191893920157655,0.0686920954659531,0.186991118591594,0.0913395002105761,0.0835890551024639,0.0849925741686587,0.0810275202839461
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,-0.261514259536333,-0.281483831457454,-0.277750223633715,-0.209712528631659,-0.274056659410873,-0.0919228865120307,-0.0504304860080035,-0.300014654376455,-0.17094489562501,-0.301101675312426,-0.364768567144291,-0.290496218565687,-0.342644453008865
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,-0.268942751370392,-0.294960842774905,-0.270332414494058,-0.204128224417061,-0.283356846727596,-0.0811409464465695,-0.0440811905678991,-0.32602146007218,-0.182608981511715,-0.338613775675718,-0.377407085047387,-0.301987093957013,-0.339070100520044
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,0.18549235200466,0.083252830063473,0.210014537218861,0.193698746808252,0.190064203454156,0.226843871825295,0.265303726916409,0.175258335830996,0.216121738387114,0.17294911805381,0.185362590260603,0.159487140035832,0.186986255385656
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,0.159401155184385,0.199519711204132,0.132460596511266,0.14673454087862,0.161229585424448,0.245138629775799,0.163686264402963,0.0598818510835034,0.0866700230357413,0.0582871223586712,0.0511984947349393,0.0332448876101957,-0.0190847104053946
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,0.252893712134492,0.298044857639813,0.26166270942845,0.294757022731836,0.295779428265859,0.3032656024781,0.263756183918296,0.225908511712791,0.274805898302977,0.281596498348876,0.280312096729868,0.283125685879062,0.24597884680674
REACTOME_AGGREPHAGY,0.137329627486891,0.217760758931718,0.121827436417628,0.241833488305226,0.223042032724303,0.251846326591731,0.239442262907723,0.148141239212861,0.252433601708441,0.189692255788865,0.166896088468108,0.194449885982252,0.136379228145645
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,0.0596023111419803,0.101809794547971,-0.00351241541496731,0.0720605037348742,0.00490938419842742,0.126090125298722,0.149352030723539,-0.0112423071969154,-0.0299695876460388,-0.0378020654241874,0.0118898667966429,0.069348266664707,-0.0215773256333732
REACTOME_ALK_MUTANTS_BIND_TKIS,0.178780803250525,0.247894243401596,0.306689091696272,0.249085149642243,0.220939001469608,0.209220326032904,0.194050622433685,0.221406193782457,0.230828410442358,0.247185632978028,0.26279412072735,0.288046445844185,0.242121008432182
REACTOME_ALPHA_DEFENSINS,-0.28338424575045,0.179634636048753,-0.110342318765915,-0.117770447873073,0.181131306029199,-0.19620706571378,-0.134333811780007,-0.236490809284909,-0.230358974839513,-0.211040852393396,-0.290276280263388,-0.250937928175727,-0.0658249852570826
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM,0.166871204868857,0.20001129701965,0.0492915090464934,0.0318361112397818,0.0704162268077766,0.139727165646723,0.190451977950185,0.0619909439035569,-0.0363641824985324,-0.141248787196579,-0.0761087054680487,-0.086049705804861,-0.108144792464792
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,0.178656303047704,0.250809331486648,-0.192371897755214,-0.111803809664274,-0.0776856669947033,-0.00718832514081826,0.373568539641461,0.242783761605171,0.119388843379353,0.0258930084956051,-0.0932796094940433,0.110746939392753,-0.12043689580435
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,-0.319159579789895,-0.339169584792396,-0.35367683841921,-0.354677338669335,-0.401700850425213,-0.378189094547274,-0.348174087043522,-0.315157578789395,-0.315157578789395,-0.306653326663332,-0.305152576288144,-0.305652826413207,-0.27263631815908
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,0.127695057926276,0.200902889675392,0.0944370688845587,0.132888457723902,0.143611273211151,0.109111536830286,0.202622220571065,0.181674466318536,0.190879255011984,0.157768503538441,0.132664704201095,0.166136684994512,0.120460886192544
REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274,0.0149125475888222,0.199808733756147,0.0389419834632131,0.120350663787109,0.148257694502855,0.124498159155554,0.020780352262835,-0.0176796274009435,0.0650217961021422,0.0868299700898518,0.103264067525318,0.111785960074904,0.0352527625210682
REACTOME_AMYLOID_FIBER_FORMATION,0.0928956729867238,0.159204142825771,0.0269351089517,0.046776606963535,0.0976136232497393,0.102996437127842,0.158456561356104,0.138960407680734,0.131836735156655,0.0719443635126602,-0.00478985280121307,0.106716653221976,0.0488870589013578
REACTOME_ANCHORING_FIBRIL_FORMATION,-0.152794965436361,-0.206624914626996,-0.0747490550718582,-0.139215268334595,-0.117929124107009,-0.17226059457948,-0.132474428377552,0.0424848034520853,-0.124904571583124,0.0224818052977098,-0.0984973300239556,-0.108296672544733,-0.046960478292636
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,-0.0618129834159227,0.0724674423399398,-0.0576055854795933,0.1262153793508,0.103608705742322,0.112678657823214,-0.0361449369650007,-0.0113097262591733,0.0685637611118274,0.0837523517111007,0.0709378327747044,0.0845411346363589,0.0302975479026292
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,-0.10081557223394,-0.0437350046257528,-0.0962740273537361,-0.084396993200598,0.126343790532487,-0.072137638653361,-0.152531934885532,-0.242718795141534,-0.207554163030023,-0.214091101866352,-0.182669651476208,-0.206359199875829,-0.228038187042824
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,-0.220404264178071,-0.126809956491511,-0.156560729720305,-0.174920500067277,0.0818634434227877,-0.166973635542635,-0.266374842814599,-0.324827120511028,-0.240452699167072,-0.250322307037352,-0.223076009938067,-0.237884947951576,-0.291448965134632
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.383496935990945,0.409768241873159,0.39019479124886,0.413825100500797,0.427505660909014,0.422892093919083,0.345447342776441,0.354272963066778,0.370261307557208,0.372012269014402,0.419574031564142,0.391716241491127,0.347452103153298
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.243288380150538,0.312232756030225,0.152212746513159,0.225572709707921,0.249221760998199,0.243508856274435,0.282154352918427,0.186577418613592,0.212601336423029,0.178625864979657,0.12740774462433,0.195987426883826,0.109069360265681
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION,0.181986298662068,0.287221837662099,0.114120217400242,0.244373067143137,0.240320946788479,0.273029330255837,0.221159827896693,0.0590108214087721,0.214966770390098,0.205986376213634,0.210592611838521,0.255824285829178,0.133800035430001
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,0.112069602770305,0.11805142673976,0.119781708741399,0.108724580401164,0.103690661152791,0.111308545063142,0.108665485509725,0.115141460880754,0.106458767880816,0.12373265429043,0.114777103047422,0.125656943368535,0.104192329186234
REACTOME_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES,0.131663463241931,0.18248921473529,0.0396176724438272,0.157508306135357,0.140703363511643,0.239019171612541,0.134846662639499,0.0543285650707066,0.110385634540573,0.114181722979783,0.101942496728094,0.133215855747214,0.0917358762010501
REACTOME_ANTIMICROBIAL_PEPTIDES,-0.0605829425305086,0.142135656486902,-0.0676640980395346,-0.0570436009876137,0.0682664215370855,-0.0393148586544368,-0.0361735065159154,-0.0860281980078659,-0.0907313660456395,-0.101978944321373,-0.151075864972443,-0.105461792592612,-0.072219785005791
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,-0.323323729182948,-0.339293302879109,-0.329490057212444,-0.317411207699587,-0.295570418064606,-0.325776919291901,-0.349818479938191,-0.351036645853893,-0.346399476993194,-0.327033370057114,-0.316302171466845,-0.337541705866545,-0.321049203703989
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,-0.160833126986326,-0.0786502589927071,-0.152963445369615,-0.108647365630814,-0.108752121136568,-0.101551706211312,-0.170094007510348,-0.199355157883453,-0.122610468947985,-0.125020795075552,-0.112830629892366,-0.102017410314811,-0.147773874462296
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,-0.204954496097466,-0.154108300261859,-0.19253735295727,-0.155761905071284,-0.159454676917223,-0.164187022896403,-0.215031665726536,-0.222607080589176,-0.177352622313489,-0.174845935863392,-0.163027977139539,-0.166096739174429,-0.183906358622129
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,-0.279154929863858,-0.299953843923939,-0.267572816480891,-0.260857259891771,-0.271200456645533,-0.307733954345533,-0.284395327045503,-0.283578976676604,-0.272983536206195,-0.277462758251855,-0.251563477679019,-0.293873256804178,-0.260606731620378
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION,-0.19559779889945,-0.0430215107553777,-0.0820410205102551,-0.023511755877939,0.0100050025012506,-0.0605302651325663,-0.173586793396698,-0.188594297148574,-0.101550775387694,0.00750375187593795,-0.0780390195097548,-0.0160080040020011,-0.132066033016508
REACTOME_APOPTOSIS,0.160001650575606,0.203765558963818,0.0962772110277412,0.170202564507302,0.146122795754494,0.194333544743425,0.1327310800226,0.0921882587112799,0.125112536478846,0.1114199732189,0.115449190050279,0.14066440853999,0.0830127882493286
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,0.109789343967523,0.210909933881422,0.0728919017609818,0.174178037854746,0.142052877410565,0.210865216374309,0.0196548315533501,-0.025974525628239,0.104515401328896,0.134805322997231,0.113768006194201,0.131409028678052,0.0588114649655555
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS,0.014995320093892,0.0228013884350326,0.0144752547190716,0.0396297025360902,-0.0106572749423585,0.00212915002406976,-0.0595305727711865,-0.0212000222643401,0.00561597640702388,0.0495349359616007,0.0788683442655763,0.0442972009405301,0.0354641537062997
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,0.113443141095832,0.117885076702645,0.0979925959445926,0.142075438194184,0.109837743491316,0.137319383418945,0.105130974003342,0.0744411625554509,0.0781420649887765,0.0920075337287333,0.107419652489753,0.0881052844287646,0.103221222988241
REACTOME_APOPTOTIC_EXECUTION_PHASE,0.145734768364872,0.157507044776288,0.1190232631723,0.1729939833024,0.13743661838187,0.175009453150434,0.120562076152962,0.0768581422468998,0.11232542847523,0.125898411177164,0.12715370997346,0.112554059679142,0.118658288374919
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,-0.139276982283041,0.0302802718518618,-0.110052331023126,0.0122689803764641,-0.01748843867365,0.0288332348217539,-0.175032496318759,-0.127462328351684,-0.124362248724311,-0.0665594430603201,-0.0184998609312055,0.0112944349568872,-0.113111523977867
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,0.0898156917632116,0.126019801628215,0.0740109884509163,0.112143905521977,0.0677962009792382,0.173321548853333,0.16774163495517,0.034118634501104,0.131450569767566,0.0661336382137283,0.0427171483626552,0.0546122098300943,0.0510247996931489
REACTOME_ARACHIDONATE_METABOLISM,0.020680586103557,0.116122326655341,-0.0110750292351998,0.00256498497874589,-0.00611038720839772,0.00834562853314698,0.130091140692181,0.0551646126851543,0.0356111238387014,-0.0275317146339615,-0.0959670734399231,-0.00181226507895402,-0.0571645965143903
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING,0.206012424139746,0.170115131006427,0.206735699949329,0.219014512917682,0.204370428949099,0.224176044274661,0.259499600081271,0.225050789236517,0.215200522229411,0.188110252825064,0.164618007823372,0.203507533510683,0.211980466958071
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.160522616019486,0.24919341105515,0.150640050018699,0.208475174000579,0.24164911374292,0.23483025963761,0.163610840500311,0.144967879421142,0.177493048746533,0.177695753335644,0.187222524300961,0.183303684006997,0.140448372074756
REACTOME_ASPIRIN_ADME,0.00656386034325175,0.0205341195015095,-0.11240012508144,-0.131392392900637,0.0145282045510838,-0.0450878206761262,-0.0982817331410573,-0.123497709762919,-0.185758179969898,-0.113131522898737,-0.136963915396294,-0.179180123987048,-0.148516428146093
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,0.0361518204817526,0.0593347075103139,0.0207382888096183,0.120883805366491,0.106808027539064,0.122353923910942,0.126196352253148,0.0402823674567866,0.139256266787135,0.0719372192745657,0.0539717151860109,0.0711353584593134,0.0237330842853611
REACTOME_ASSEMBLY_AND_RELEASE_OF_DENGUE_VIRUS_VIRIONS,0.441910072626089,0.452680684126439,0.459892940994901,0.454623088469799,0.441329166955715,0.446638136372605,0.449790385069734,0.457735107487543,0.463196916699804,0.451607652774763,0.464070656035325,0.471056081909882,0.442646705825826
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,0.0839094365914603,0.135165703079777,0.126667590635379,0.135493621937837,0.132815491290125,0.109177876115358,0.098315286164353,0.137463575847446,0.103968955823165,0.162034083647901,0.0800651960922855,0.124612292384696,0.105049204381424
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,0.013879989451434,0.215045972452658,0.10803920522589,0.249493278008029,0.199566449623437,0.221875912356901,0.0455067027975486,0.047217961224985,0.138116067337555,0.208207666083988,0.186168304203528,0.231375768700007,0.14780134233534
